customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Risk_Category,Segment,Cluster,PCA1,PCA2
403,Female,0,1,0,14,0,1,DSL,0,0,0,0,2,2,Month-to-month,0,2,46.35,667.7,0.7804725353379317,Medium,0,1,0.8436524538991125,-0.7191372725187622
3893,Female,0,0,0,2,1,0,DSL,2,0,2,0,0,0,Month-to-month,0,2,55.57364194889371,112.56199392573436,0.7131290716431425,Medium,1,1,1.0878611957921518,-0.6727643258484041
3069,Female,0,0,0,14,1,2,No,1,1,1,1,1,1,One year,1,1,24.8,321.7,0.0693017617192752,Low,0,2,-0.5928821478405294,-1.8374900252874828
5255,Male,0,0,0,17,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,2,52.48470303901354,900.9336088167796,0.9409122117995448,High,0,1,1.089216522202072,-0.37634884224585924
150,Male,1,0,0,67,1,0,Fiber optic,2,2,0,2,2,0,Two year,1,0,92.45,6140.85,0.0595035290701444,Low,2,0,-1.8159150799387713,1.17484329923508
5365,Male,0,1,0,1,0,1,DSL,0,2,0,0,0,0,Month-to-month,1,2,29.85,29.85,0.8385192056617256,High,0,1,1.2495954074837698,-1.420582770343483
1902,Female,0,1,0,67,1,2,Fiber optic,0,2,2,2,2,2,Two year,1,0,111.3,7567.2,0.4456128178368857,Low,2,0,-1.007064894570252,2.006810364208031
3244,Male,1,1,0,64,1,0,Fiber optic,2,2,2,0,0,2,One year,0,0,97.0,6430.9,0.0939090263234365,Low,2,0,-1.6485605735383433,1.2887520440769957
3191,Male,0,1,1,4,1,0,Fiber optic,0,0,2,0,0,0,Month-to-month,1,2,73.75,325.45,0.7381309465967721,Medium,1,1,1.1530540405940617,-0.05217682851435898
4915,Female,0,0,0,65,1,1,Fiber optic,1,0,2,2,2,2,One year,0,0,108.26274600167744,6965.2303604687895,0.9485152236015532,High,2,0,-0.009382799599833581,2.1894198300431302
6642,Male,0,0,0,46,1,0,Fiber optic,0,1,2,1,2,0,One year,1,2,97.12301664881028,4589.85133186136,0.948062535920019,High,2,1,0.4745852562091726,1.5193010060138594
4330,Female,0,1,1,70,1,2,DSL,2,2,2,2,2,2,Two year,1,1,90.15,6237.05,0.0473885130619904,Low,2,0,-1.9318738472221584,1.145489680024868
6475,Male,1,1,0,24,1,2,Fiber optic,0,0,0,0,2,2,Month-to-month,1,2,93.55,2264.05,0.8540713240178042,High,1,1,0.895355108826307,0.9786226485565143
3501,Male,0,0,0,3,1,2,Fiber optic,0,2,0,0,0,2,Month-to-month,1,1,92.55982574483797,348.1674431373431,0.8898511126025592,High,1,1,1.544908267907383,0.616411077899818
4911,Female,0,0,0,4,1,2,DSL,0,0,0,0,0,0,Month-to-month,0,1,51.75,201.1,0.730448862523573,Medium,0,1,1.0494762597279752,-0.7485953917118731
1827,Female,0,0,0,28,1,2,Fiber optic,1,1,0,0,0,0,Month-to-month,1,2,82.0263589128513,2326.7981103995025,0.9505219060025144,High,1,1,0.9201814991914243,0.7434076559383831
318,Female,0,0,0,42,1,2,DSL,0,1,0,0,0,0,Month-to-month,1,2,77.4355610196655,3334.690170272377,0.9503234263326232,High,2,1,0.5107849477109146,0.8344620821095057
5102,Male,0,0,0,22,1,0,DSL,0,2,2,0,2,0,One year,0,0,65.25,1441.8,0.065619872583156,Low,1,2,-0.6593386246275624,-0.43349189715450065
2081,Female,0,0,0,72,1,2,DSL,2,2,2,2,2,2,Two year,0,0,92.0,6632.75,0.0479682729685916,Low,2,0,-1.9790678059226334,1.2376549865236486
1981,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,2,Month-to-month,1,2,79.25,79.25,0.9034883406629934,High,1,1,1.572715827729319,0.1727739506080917
5595,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,2,20.55,20.55,0.450573613332126,Low,0,2,0.47589605225239995,-1.9534463070582848
658,Male,0,1,1,62,1,0,No,1,1,1,1,1,1,Two year,0,0,20.3,1296.15,0.0469675195688738,Low,0,2,-1.992141135549894,-1.1853564351049766
1599,Male,0,1,1,57,1,0,DSL,2,0,0,0,2,2,One year,1,0,70.1,3913.3,0.0574129683275665,Low,2,0,-1.6314084265359128,0.30266773968766614
6919,Male,0,1,1,39,1,2,Fiber optic,0,2,2,2,0,0,One year,1,2,89.55,3474.45,0.0616475643981475,Low,2,0,-1.0426837946921235,0.6139849337827887
4159,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,3,70.05,657.5,0.2288050512851071,Low,1,2,0.03226098163801467,-0.40011436245969123
3366,Female,0,1,0,58,1,2,Fiber optic,0,0,2,0,2,2,One year,1,0,100.28254977307196,5935.306849558847,0.6001844857529376,Medium,2,0,-0.5073550107300284,1.6048525230996757
366,Male,0,1,0,28,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,20.5,563.05,0.0516026283926796,Low,0,2,-1.0343074526570628,-1.7481416065372934
604,Female,0,0,0,62,1,2,DSL,2,2,2,2,0,0,Two year,0,0,69.4,4237.5,0.0476233032249452,Low,2,0,-1.7922605098257958,0.3587017580983696
175,Female,0,1,0,63,1,0,No,1,1,1,1,1,1,Two year,1,0,19.95,1234.8,0.0465760794048732,Low,0,2,-2.0221889028133706,-1.1797807630776151
6343,Female,0,0,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,0,69.15,488.65,0.3905122188480857,Low,1,1,0.3912163228544294,-0.3618135359575225
1071,Female,0,0,0,4,1,0,DSL,0,2,0,2,2,0,Month-to-month,1,0,63.75,226.2,0.3066867850167494,Low,1,1,0.29398998499073037,-0.6340117067035502
2037,Male,0,0,0,4,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,0,75.97507843011557,329.33157709856874,0.9498004931863616,High,1,1,1.5636708415431106,0.1489879301543984
449,Male,0,1,1,6,1,0,No,1,1,1,1,1,1,One year,0,1,19.0,105.5,0.0648129924105836,Low,0,2,-0.4017502145523432,-2.1571939378339433
605,Male,1,1,0,27,1,0,Fiber optic,2,0,2,0,2,2,Month-to-month,1,2,101.25,2754.45,0.6397068392962099,Medium,1,1,0.4361100306719038,1.1382870704246144
5170,Male,0,0,0,1,0,0,DSL,0,0,0,0,1,2,Month-to-month,0,2,79.01644942134838,100.27413727936924,0.9517281097200248,High,1,1,1.6632996086858345,0.19533445271042538
5986,Male,0,0,0,38,1,2,No,1,1,1,1,1,1,One year,1,2,24.25,914.4,0.0639079798384546,Low,0,2,-1.2746800593968841,-1.4543982382966876
3602,Female,0,0,1,63,0,1,DSL,2,2,0,2,0,0,One year,1,0,40.6,2588.95,0.0484540522402536,Low,0,2,-1.9350851486693799,-0.5294026398223751
5778,Male,0,0,0,1,1,2,Fiber optic,0,0,0,0,2,2,Month-to-month,1,2,93.85,93.85,0.9434495282873444,High,1,1,1.7076019160844764,0.6565537134750725
5008,Male,0,1,0,9,1,0,DSL,0,2,0,0,0,0,Month-to-month,0,3,50.85,466.6,0.0846444229146241,Low,0,2,-0.31893936549245533,-1.0931048385476247
2786,Female,0,0,0,71,1,0,No,1,1,1,1,1,1,Two year,1,1,19.9,1355.1,0.0466598758948184,Low,0,2,-2.2453451435199265,-1.0467251914751101
563,Male,0,0,0,15,1,0,No,1,1,1,1,1,1,One year,0,1,20.1,302.45,0.0672321347111729,Low,0,2,-0.6437121839180846,-1.969714000214381
2225,Female,0,0,1,49,1,2,Fiber optic,0,0,0,2,2,2,One year,1,0,100.6,5069.65,0.213580261551308,Low,2,0,-0.9885993727173101,1.2237853462675656
4891,Female,0,0,0,52,1,2,Fiber optic,0,0,2,0,0,2,Two year,1,1,89.45,4577.75,0.0524739476193694,Low,2,0,-1.4230526351838326,0.823839765853181
1899,Female,1,1,0,8,0,1,DSL,0,2,2,0,0,2,Month-to-month,1,3,43.35,371.4,0.2994018838257214,Low,0,2,0.08608220370120405,-1.2125939801380416
4564,Female,0,0,1,31,0,1,DSL,0,0,0,0,0,0,Month-to-month,0,1,25.0,789.2,0.0973657554662099,Low,0,2,-1.012940331084255,-1.5278327094943167
1886,Female,0,0,1,5,1,0,No,1,1,1,1,1,1,Month-to-month,0,1,20.35,122.0,0.0790168041057781,Low,0,2,-0.34144974080414603,-2.122768600838901
2129,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,2,Month-to-month,1,2,55.4,55.4,0.8992397599032864,High,1,1,1.4681684059490234,-0.5796782660172635
1675,Male,0,0,0,60,1,2,Fiber optic,0,2,1,0,2,2,One year,0,0,101.90510304005171,6065.564463334277,0.9270541059361082,High,2,0,0.06362300421198441,1.8921291621962657
5565,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,1,1,19.75,19.75,0.3769430193938669,Low,0,2,0.3329552410842061,-2.0242399159897593
1679,Female,1,0,0,67,1,2,Fiber optic,0,0,2,0,2,2,Month-to-month,1,1,101.4,6841.05,0.7879453076792778,Medium,2,0,-0.3975849098639467,1.9077715052131787
3543,Male,0,0,0,38,1,2,DSL,2,2,2,0,2,2,One year,0,0,84.1,3187.65,0.085952216969949,Low,2,0,-0.9907280233599891,0.4408868706400132
387,Male,0,1,1,46,1,2,Fiber optic,2,0,2,2,0,2,Two year,0,3,99.65,4630.2,0.0614115388150712,Low,2,0,-1.1974954331912535,1.0491254908773537
4004,Male,0,0,0,10,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,3,75.75,777.3,0.3505503903339361,Low,1,1,0.25842725837435376,-0.12862244474898715
3929,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,69.9,69.9,0.9459090991407992,High,1,1,1.615377775515363,-0.09488411762339553
1343,Male,0,0,0,60,1,2,Fiber optic,0,2,2,0,2,2,Two year,0,2,104.7,6333.8,0.0666138806886727,Low,2,0,-1.5576423337891916,1.4466242157477527
3826,Male,1,1,0,66,0,1,DSL,0,2,2,0,2,0,One year,0,0,45.55,3027.25,0.0751097317697566,Low,2,2,-1.9481514010048806,-0.30679063216420527
4700,Female,0,1,0,28,1,2,Fiber optic,0,2,2,0,2,0,Month-to-month,0,1,96.6,2684.35,0.4602719968230127,Low,1,0,0.04895508969629115,0.8976891004893737
3524,Female,0,0,0,13,1,0,No,1,1,1,1,1,1,Two year,0,3,19.95,243.65,0.0474054119142853,Low,0,2,-0.6261593772859917,-2.020364011390348
6339,Male,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,2,18.85,18.85,0.1228949438171126,Low,0,2,-0.1527085808998866,-2.210015412486513
6538,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,2,1,Month-to-month,1,2,91.24206505252953,91.24206505252953,0.9513120545393458,High,1,1,1.71196950248908,0.5794368754070969
448,Female,0,1,1,53,1,2,DSL,0,0,2,2,2,2,One year,1,3,78.75,3942.45,0.0586605207669055,Low,2,0,-1.482490899296159,0.5081000742478636
1481,Male,0,0,1,15,1,0,Fiber optic,0,2,0,0,0,2,Month-to-month,1,0,85.9,1269.55,0.7120334339942705,Medium,1,1,0.8459105233450765,0.49867019731182155
5714,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,69.65,69.65,0.9225957527149504,High,1,1,1.570132378363259,-0.1171954325251339
5585,Male,0,1,0,28,1,2,Fiber optic,0,0,2,1,1,2,Month-to-month,1,1,103.79795200063616,3039.3781822296905,0.94669823680678,High,1,1,1.0010045947037678,1.425513111475602
3087,Male,0,1,1,5,1,0,Fiber optic,0,0,0,2,2,0,Month-to-month,1,2,85.75,470.95,0.8273486037615578,High,1,1,1.342990263323365,0.3972169717489235
831,Male,0,0,0,2,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,2,44.982196546411984,105.5579182260612,0.9511097150400198,High,0,1,1.496549993645249,-0.8582275800760836
2844,Male,0,0,0,33,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,70.4,2406.1,0.8492809410779047,High,1,1,0.5416094958961055,0.3992393522716903
6345,Male,0,0,0,7,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,0,3,33.02467590934241,204.15383375532488,0.918760702162402,High,0,1,1.247351683379749,-1.1701022046428917
5759,Female,1,1,0,39,1,2,Fiber optic,0,2,2,0,2,2,Month-to-month,1,2,105.65,4284.8,0.8366797738854169,High,2,1,0.4929712555502167,1.600582205640482
4837,Male,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,0,83.02956635423834,1798.1989796872415,0.9415797395779528,High,1,1,1.1024972734263063,0.6516506914977347
982,Female,0,0,0,11,1,0,Fiber optic,0,2,0,0,0,0,Month-to-month,1,2,74.55,824.75,0.4794721043679381,Low,1,1,0.470295488367704,-0.06961065159946252
3839,Female,0,0,0,5,1,0,DSL,0,2,0,0,0,0,Month-to-month,1,2,51.35,262.3,0.620561313297457,Medium,0,1,0.8114717410787751,-0.8124666034153681
4666,Female,0,0,0,2,1,0,No,1,1,1,1,1,1,One year,0,1,19.3,28.3,0.0646510094362563,Low,0,2,-0.28928741373672767,-2.215150455310677
4855,Male,0,0,0,9,0,1,DSL,0,0,0,0,0,0,Month-to-month,1,2,53.446254598496495,328.972517299821,0.9422999309548734,High,0,1,1.3188524951842568,-0.4798340344033485
4416,Female,0,1,0,66,1,2,Fiber optic,2,2,2,2,0,0,Two year,0,3,96.6,6424.25,0.0491196272661213,Low,2,0,-1.7909390287086298,1.282056111148998
5204,Male,0,1,1,8,1,0,No,1,1,1,1,1,1,Two year,0,0,19.5,159.35,0.049771850213622,Low,0,2,-0.4840442702568001,-2.117154347433163
641,Male,0,0,0,35,1,2,Fiber optic,0,0,2,0,2,2,Month-to-month,1,2,100.25,3527.6,0.6249902724325404,Medium,2,0,0.1810287762207834,1.2323011389463967
4946,Male,0,0,0,8,1,2,Fiber optic,0,0,0,0,2,0,Month-to-month,1,2,87.05,762.1,0.9091597603810352,High,1,1,1.4198080318522945,0.5392668919635022
5359,Male,1,0,0,2,1,0,DSL,1,2,0,0,0,0,Month-to-month,0,2,53.96614730279805,106.24978604244708,0.9102724703296828,High,1,1,1.455411685630468,-0.6010961144471568
3347,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,2,69.66683767601636,69.66683767601636,0.9491262924581249,High,1,1,1.6205387077823816,-0.1002202044920264
2316,Male,0,1,0,59,1,2,DSL,0,0,0,0,0,1,One year,0,1,84.18423628799107,5062.737079998434,0.8971653419656328,High,2,0,-0.03688847815315798,1.299654466158743
2789,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,20.6,20.6,0.5392062464354271,Medium,0,2,0.6442671004436759,-1.8969323679642318
4892,Female,0,0,1,60,1,2,DSL,2,0,2,2,2,2,Two year,1,2,84.95,4984.85,0.0473091884853852,Low,2,0,-1.674170004860245,0.8137385809115271
1723,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,2,0,Month-to-month,1,2,79.5,79.5,0.9374105065877186,High,1,1,1.6380900653850385,0.20166150791122364
46,Male,0,0,0,14,1,0,DSL,0,2,0,0,0,0,One year,0,1,51.45,727.85,0.058948756831575,Low,0,2,-0.5047117836241495,-1.0060600882204795
5118,Female,0,1,1,24,1,0,DSL,2,2,0,2,0,2,Month-to-month,1,1,70.3,1706.45,0.0668474323465298,Low,1,2,-0.6923577175422883,-0.24032043924319177
2507,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,20.35,20.35,0.3302487253595348,Low,0,2,0.24678628422804194,-2.034321622785168
5748,Female,0,1,1,48,1,2,Fiber optic,2,2,2,2,2,2,Two year,0,1,111.8,5443.65,0.0594404028186537,Low,2,0,-1.2078602464667854,1.4635305618057257
3657,Male,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,3,46.0,193.6,0.5325028093888703,Medium,0,1,0.6506377474777288,-1.0520729482721491
3828,Female,1,1,0,32,1,0,Fiber optic,0,0,0,0,0,2,Month-to-month,1,1,80.3,2483.05,0.5118470451153653,Medium,1,0,-0.030686931305650544,0.4844928267409185
3744,Male,0,0,0,4,0,0,DSL,0,1,0,0,1,0,Month-to-month,1,0,60.67055303369986,201.24248314743463,0.9524528911162896,High,1,1,1.506788239685359,-0.3305258608006367
1084,Female,0,0,0,7,1,2,Fiber optic,0,0,2,0,2,0,Month-to-month,1,2,90.45,593.45,0.8343032627161447,High,1,1,1.3194216468312658,0.5829349424105287
3658,Female,0,0,0,22,1,2,Fiber optic,0,2,0,0,0,0,Month-to-month,1,3,78.85,1600.25,0.2265015523712711,Low,1,0,-0.2990673441013494,0.09380566584559094
5519,Female,0,0,0,3,0,1,DSL,0,0,0,0,0,0,Month-to-month,1,2,36.69870680616268,77.3863566679284,0.9416698424551792,High,0,1,1.4172387088671714,-1.1076813549039224
4282,Female,0,0,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,69.7,316.9,0.8635489013877684,High,1,1,1.3467445387568113,-0.08493792456515332
5525,Male,0,1,1,15,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,2,29.3904614719067,410.9109787228319,0.6347098190817991,Medium,0,2,0.47058712847534667,-1.3258611897994759
6701,Male,0,0,0,36,1,0,No,1,1,1,1,1,1,One year,1,0,19.25,679.8,0.0492989938843442,Low,0,2,-1.2668481863784435,-1.6542926877016282
1605,Male,0,0,0,55,1,0,DSL,2,0,0,0,0,0,Month-to-month,1,1,50.55,2832.75,0.1167767423016339,Low,2,2,-1.5420856752910688,-0.30880864171415506
5056,Male,0,1,0,17,1,2,Fiber optic,2,0,0,0,0,0,Month-to-month,0,2,78.9,1348.95,0.6757883677555426,Medium,1,1,0.6930432057359541,0.2897737959774393
6987,Female,0,0,1,28,1,0,DSL,0,2,0,2,0,0,One year,1,1,54.4,1516.6,0.0583988795125381,Low,0,2,-0.8842684129318606,-0.6781488370817335
337,Female,0,1,0,24,1,0,DSL,2,0,0,2,2,2,One year,0,0,74.4,1712.9,0.0803810259267539,Low,1,2,-0.6500927595759591,-0.10303154344534604
298,Female,0,0,0,40,1,2,Fiber optic,0,2,0,0,0,0,Month-to-month,1,1,85.18326902342058,3382.077580462718,0.7661492281891703,Medium,2,1,0.2484605725080689,0.9302311485663085
4935,Male,0,1,1,70,1,2,No,1,1,1,1,1,1,Two year,0,3,24.05,1764.75,0.0469276081986001,Low,0,2,-2.2001590166935716,-0.9329095970488399
3114,Male,1,0,0,8,1,0,Fiber optic,0,0,2,0,0,0,Month-to-month,1,0,74.05,600.15,0.759001782687523,Medium,1,1,1.082310894712028,0.03748014599085866
4176,Male,0,1,0,49,1,2,DSL,2,2,2,0,0,2,One year,0,2,71.8,3472.05,0.0553752241035811,Low,2,0,-1.4052843921052987,0.2202751881355467
4762,Male,1,1,0,64,1,2,Fiber optic,0,2,1,0,1,2,Month-to-month,1,1,97.26319534854017,6266.106163278385,0.9330921814207264,High,2,0,-0.055256075513578425,1.8172232266926414
4582,Female,0,1,0,7,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,1,89.57544140579046,670.2981580043854,0.9523443405176024,High,1,1,1.5398510078546577,0.6286115824496598
3131,Male,1,0,0,6,1,0,Fiber optic,0,0,2,0,0,0,Month-to-month,0,2,74.4,434.1,0.8154679965296908,High,1,1,1.2466422937016697,0.049842408282789276
6481,Female,0,1,0,13,0,1,DSL,2,0,0,2,2,2,Month-to-month,1,2,54.45,706.85,0.4274020340434064,Low,0,2,0.23440563868816336,-0.7001667688521187
3250,Female,0,0,0,16,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,2,49.68088654026856,777.5540737678281,0.6733271250112759,Medium,0,1,0.5980551410544394,-0.6471916306420128
4974,Male,0,0,0,19,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,1,50.19235729883088,646.6281801472676,0.9485053655360968,High,0,1,1.0385715016238384,-0.41006697819405963
2205,Male,0,1,1,47,1,2,Fiber optic,0,0,0,0,2,0,Month-to-month,1,0,88.4469757464167,4137.763518821522,0.2664904653940678,Low,2,0,-0.8815966087417223,0.8408615328583053
1215,Male,0,0,0,1,1,0,DSL,2,0,0,0,0,0,Month-to-month,1,1,48.6,48.6,0.1725422910076938,Low,0,2,0.061845760529132376,-1.2439314923635663
1069,Female,0,1,1,19,1,0,No,1,1,1,1,1,1,One year,0,3,19.8,344.5,0.0511795632534823,Low,0,2,-0.7869399704169657,-1.9218086331400868
5531,Female,0,1,0,5,0,1,DSL,0,0,0,0,0,0,Month-to-month,1,2,24.95,100.4,0.6687682908760322,Medium,0,2,0.796135701033419,-1.612571717244761
5716,Female,0,0,0,16,1,0,Fiber optic,2,0,0,0,2,2,Month-to-month,1,2,94.25,1483.25,0.4233273022697532,Low,1,1,0.3040197866319956,0.599042800953631
945,Male,0,0,0,48,1,2,No,1,1,1,1,1,1,One year,0,0,24.35,1133.7,0.05312329774391,Low,0,2,-1.5736292165703307,-1.289720134010511
6558,Female,0,1,0,72,1,2,DSL,0,2,2,2,2,2,Two year,0,0,85.95,6151.9,0.0510076843320256,Low,2,0,-1.9977764823151811,1.0493335167906106
3459,Female,1,1,1,56,1,2,Fiber optic,2,0,2,0,2,2,One year,1,0,104.55,5794.65,0.311288311313723,Low,2,0,-0.9824551173282087,1.5262904670576884
1432,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,21.1,21.1,0.2554073812743661,Low,0,2,0.10781883180488461,-2.0571354084756996
6928,Male,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,1,80.48868286877065,450.9972552407496,0.9486448827638748,High,1,1,1.5518491024771495,0.3069964462065902
6432,Female,0,1,0,13,1,2,Fiber optic,0,0,0,0,0,2,Month-to-month,1,2,89.91005606917108,1183.7135936369514,0.9048805427411758,High,1,1,1.2838136727862066,0.7106411206661778
4584,Female,0,1,1,36,1,0,No,1,1,1,1,1,1,Two year,0,1,19.45,754.5,0.0473926233294899,Low,0,2,-1.2696561645006508,-1.649186630296937
2965,Male,1,1,0,17,1,2,Fiber optic,2,0,2,0,0,0,Month-to-month,1,0,85.35,1463.45,0.3794194706165989,Low,1,1,0.1568159589338419,0.30884044808818756
2866,Female,0,1,0,20,1,0,No,1,1,1,1,1,1,One year,0,3,20.65,417.5,0.0508859890627745,Low,0,2,-0.8119473933445084,-1.878445574136925
5691,Female,0,1,0,40,0,1,DSL,2,2,2,0,0,0,One year,1,2,42.35,1716.45,0.0676623521663825,Low,0,2,-1.250110468002706,-0.8493823535304296
2414,Female,0,1,1,15,1,0,DSL,0,2,2,2,0,2,Month-to-month,1,3,69.5,1071.4,0.1066322204051575,Low,1,2,-0.36910567376308756,-0.39220713571815313
4098,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,70.910301880078,132.0627059660862,0.948602685460026,High,1,1,1.6245757253302835,-0.06145159069289094
1608,Female,0,0,0,27,1,0,No,1,1,1,1,1,1,Two year,0,1,20.35,531.6,0.0469487209378655,Low,0,2,-1.015855342853669,-1.7725642784164266
1109,Male,0,1,0,42,0,1,DSL,0,2,0,2,0,0,One year,0,3,33.55,1445.3,0.057868129256007,Low,0,2,-1.360072772048982,-1.0984723700632317
6591,Male,0,1,0,72,1,2,DSL,2,2,2,0,2,2,Two year,1,1,82.65,5919.35,0.0497897110283946,Low,2,0,-2.013437731978511,0.9448300302676352
2729,Male,0,0,1,1,1,0,DSL,0,0,2,0,0,2,Month-to-month,0,2,59.2,59.2,0.6976009677965604,Medium,1,1,1.1009583816695525,-0.5852030697901659
5487,Female,0,1,0,51,0,1,DSL,0,2,0,0,0,0,Month-to-month,1,1,30.05,1529.45,0.3283391986594968,Low,0,2,-1.1120509609520703,-0.8894503055880414
1135,Female,0,0,0,27,1,2,DSL,0,0,0,0,0,0,Month-to-month,0,3,49.0,1291.35,0.0700575920443658,Low,0,2,-0.8561043732022491,-0.857513975278918
6083,Female,1,1,1,66,1,2,DSL,2,2,2,2,2,0,Two year,0,1,79.4,5154.6,0.0524940156607781,Low,2,0,-1.8541199803418935,0.743398168991287
2443,Male,0,1,1,71,1,2,DSL,2,2,2,2,2,2,Two year,1,1,90.55,6239.05,0.0477808282767774,Low,2,0,-1.9574003813541683,1.1751303906981043
1850,Female,1,0,0,9,1,0,Fiber optic,0,0,0,0,0,2,Month-to-month,1,2,79.55,718.55,0.7398546626379241,Medium,1,1,1.040343140754389,0.21534723014701382
345,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,2,70.26011179632012,70.26011179632012,0.9345832025885576,High,1,1,1.5953452247924922,-0.09058333377954772
2327,Female,1,1,0,72,1,2,Fiber optic,0,2,0,0,2,2,One year,1,1,97.25,7133.1,0.0808464354000192,Low,2,0,-1.8954466921820943,1.4230900546933662
3327,Male,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,2,59.594728504214366,59.594728504214366,0.950565471673858,High,1,1,1.58252216915326,-0.41598446000882827
2822,Male,0,1,1,61,1,2,No,1,1,1,1,1,1,Two year,1,3,24.1,1551.6,0.0468761331708582,Low,0,2,-1.94905233073896,-1.0827670798520692
4757,Male,0,0,0,7,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,74.9,541.15,0.8031611416745331,High,1,1,1.197425308337009,0.07475499415709273
441,Female,1,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,70.65,293.85,0.8759280845244756,High,1,1,1.4019648008182921,-0.0642192202613604
5739,Male,1,0,0,71,1,2,Fiber optic,0,0,2,0,2,2,Two year,0,0,104.05,7413.55,0.0661048400976855,Low,2,0,-1.8680180917543958,1.6109147764828626
2150,Male,0,0,0,11,1,2,Fiber optic,2,0,0,0,0,0,Month-to-month,1,0,79.0,929.3,0.4661680112101403,Low,1,1,0.46305540496076975,0.06204560617671658
1394,Male,0,0,0,7,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,0,76.62532584908966,504.8026738069133,0.949616143888679,High,1,1,1.4822843109744794,0.21978258121039915
5743,Male,0,0,0,19,1,0,DSL,0,0,0,0,0,2,Month-to-month,1,2,56.2,1093.4,0.7182092899511218,Medium,0,1,0.6259191713727335,-0.36395005256641993
2622,Female,0,0,0,24,1,2,Fiber optic,0,2,2,0,0,0,Month-to-month,1,0,84.85,2048.8,0.5703499070066483,Medium,1,1,0.3218347545839939,0.5292294197088441
3981,Male,0,0,0,69,1,2,Fiber optic,0,1,2,0,2,2,Month-to-month,1,1,105.2104733033575,7398.408850564952,0.9484370988552754,High,2,0,-0.13343562207732362,2.16069898743278
152,Male,0,0,0,72,1,0,Fiber optic,2,2,2,2,2,2,Two year,1,2,109.9,7624.2,0.0564876582217733,Low,2,0,-1.8904880992236859,1.8056929483360975
3264,Female,0,0,0,54,0,1,DSL,2,2,0,0,0,2,Two year,0,0,46.2,2431.95,0.0505135641215602,Low,0,2,-1.657520356151861,-0.5034654682552646
999,Male,0,0,0,10,1,2,Fiber optic,0,0,0,2,2,2,Month-to-month,1,2,98.5,1058.25,0.938658236844479,High,1,1,1.4663207886715772,0.9511722326434804
240,Female,0,0,0,2,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,19.35,46.35,0.1892198526788299,Low,0,2,-0.05273213050644107,-2.1363602178133663
3943,Female,0,1,1,27,1,0,Fiber optic,2,2,0,0,0,0,One year,1,1,80.65,2209.75,0.0572525421137008,Low,1,0,-0.7523587066589701,0.12959064957168542
2487,Male,0,0,0,24,1,2,Fiber optic,2,0,0,2,0,0,Month-to-month,1,2,84.35,1938.05,0.1221365414681876,Low,1,0,-0.5306139638554731,0.23566945007816664
