customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn_Probability,Risk_Category,Segment
318,Female,0,0,0,42,1,2,DSL,0,1,0,0,0,0,Month-to-month,1,2,77.4355610196655,3334.690170272377,0.9503234263326233,High,2
5102,Male,0,0,0,22,1,0,DSL,0,2,2,0,2,0,One year,0,0,65.25,1441.8,0.065619872583156,Low,1
2081,Female,0,0,0,72,1,2,DSL,2,2,2,2,2,2,Two year,0,0,92.0,6632.75,0.04796827296859161,Low,2
1981,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,2,Month-to-month,1,2,79.25,79.25,0.9034883406629934,High,1
5595,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,2,20.55,20.55,0.45057361333212603,Low,0
658,Male,0,1,1,62,1,0,No,1,1,1,1,1,1,Two year,0,0,20.3,1296.15,0.04696751956887389,Low,0
1599,Male,0,1,1,57,1,0,DSL,2,0,0,0,2,2,One year,1,0,70.1,3913.3,0.05741296832756656,Low,2
6919,Male,0,1,1,39,1,2,Fiber optic,0,2,2,2,0,0,One year,1,2,89.55,3474.45,0.06164756439814754,Low,2
4159,Female,0,0,0,9,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,3,70.05,657.5,0.22880505128510711,Low,1
3366,Female,0,1,0,58,1,2,Fiber optic,0,0,2,0,2,2,One year,1,0,100.28254977307195,5935.306849558847,0.6001844857529376,Medium,2
366,Male,0,1,0,28,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,20.5,563.05,0.051602628392679636,Low,0
604,Female,0,0,0,62,1,2,DSL,2,2,2,2,0,0,Two year,0,0,69.4,4237.5,0.047623303224945256,Low,2
175,Female,0,1,0,63,1,0,No,1,1,1,1,1,1,Two year,1,0,19.95,1234.8,0.046576079404873225,Low,0
6343,Female,0,0,0,7,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,0,69.15,488.65,0.39051221884808573,Low,1
1071,Female,0,0,0,4,1,0,DSL,0,2,0,2,2,0,Month-to-month,1,0,63.75,226.2,0.30668678501674945,Low,1
2037,Male,0,0,0,4,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,0,75.97507843011557,329.33157709856874,0.9498004931863617,High,1
449,Male,0,1,1,6,1,0,No,1,1,1,1,1,1,One year,0,1,19.0,105.5,0.06481299241058362,Low,0
605,Male,1,1,0,27,1,0,Fiber optic,2,0,2,0,2,2,Month-to-month,1,2,101.25,2754.45,0.6397068392962099,Medium,1
5170,Male,0,0,0,1,0,0,DSL,0,0,0,0,1,2,Month-to-month,0,2,79.01644942134838,100.27413727936923,0.9517281097200249,High,1
5986,Male,0,0,0,38,1,2,No,1,1,1,1,1,1,One year,1,2,24.25,914.4,0.06390797983845466,Low,0
3602,Female,0,0,1,63,0,1,DSL,2,2,0,2,0,0,One year,1,0,40.6,2588.95,0.04845405224025361,Low,0
5778,Male,0,0,0,1,1,2,Fiber optic,0,0,0,0,2,2,Month-to-month,1,2,93.85,93.85,0.9434495282873444,High,1
5008,Male,0,1,0,9,1,0,DSL,0,2,0,0,0,0,Month-to-month,0,3,50.85,466.6,0.0846444229146241,Low,0
2786,Female,0,0,0,71,1,0,No,1,1,1,1,1,1,Two year,1,1,19.9,1355.1,0.04665987589481849,Low,0
563,Male,0,0,0,15,1,0,No,1,1,1,1,1,1,One year,0,1,20.1,302.45,0.06723213471117297,Low,0
2225,Female,0,0,1,49,1,2,Fiber optic,0,0,0,2,2,2,One year,1,0,100.6,5069.65,0.21358026155130802,Low,2
4891,Female,0,0,0,52,1,2,Fiber optic,0,0,2,0,0,2,Two year,1,1,89.45,4577.75,0.05247394761936941,Low,2
1899,Female,1,1,0,8,0,1,DSL,0,2,2,0,0,2,Month-to-month,1,3,43.35,371.4,0.29940188382572147,Low,0
4564,Female,0,0,1,31,0,1,DSL,0,0,0,0,0,0,Month-to-month,0,1,25.0,789.2,0.09736575546620993,Low,0
1886,Female,0,0,1,5,1,0,No,1,1,1,1,1,1,Month-to-month,0,1,20.35,122.0,0.07901680410577813,Low,0
2129,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,2,Month-to-month,1,2,55.4,55.4,0.8992397599032864,High,1
1675,Male,0,0,0,60,1,2,Fiber optic,0,2,1,0,2,2,One year,0,0,101.90510304005171,6065.564463334277,0.9270541059361082,High,2
5565,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,1,1,19.75,19.75,0.37694301939386693,Low,0
1679,Female,1,0,0,67,1,2,Fiber optic,0,0,2,0,2,2,Month-to-month,1,1,101.4,6841.05,0.7879453076792778,Medium,2
3543,Male,0,0,0,38,1,2,DSL,2,2,2,0,2,2,One year,0,0,84.1,3187.65,0.08595221696994909,Low,2
387,Male,0,1,1,46,1,2,Fiber optic,2,0,2,2,0,2,Two year,0,3,99.65,4630.2,0.06141153881507123,Low,2
4004,Male,0,0,0,10,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,3,75.75,777.3,0.35055039033393615,Low,1
3929,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,69.9,69.9,0.9459090991407991,High,1
1343,Male,0,0,0,60,1,2,Fiber optic,0,2,2,0,2,2,Two year,0,2,104.7,6333.8,0.06661388068867273,Low,2
3826,Male,1,1,0,66,0,1,DSL,0,2,2,0,2,0,One year,0,0,45.55,3027.25,0.0751097317697566,Low,2
4700,Female,0,1,0,28,1,2,Fiber optic,0,2,2,0,2,0,Month-to-month,0,1,96.6,2684.35,0.46027199682301273,Low,1
3524,Female,0,0,0,13,1,0,No,1,1,1,1,1,1,Two year,0,3,19.95,243.65,0.04740541191428533,Low,0
6339,Male,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,2,18.85,18.85,0.12289494381711269,Low,0
6538,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,2,1,Month-to-month,1,2,91.24206505252951,91.24206505252951,0.9513120545393458,High,1
448,Female,0,1,1,53,1,2,DSL,0,0,2,2,2,2,One year,1,3,78.75,3942.45,0.05866052076690551,Low,2
1481,Male,0,0,1,15,1,0,Fiber optic,0,2,0,0,0,2,Month-to-month,1,0,85.9,1269.55,0.7120334339942705,Medium,1
5714,Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,69.65,69.65,0.9225957527149505,High,1
5585,Male,0,1,0,28,1,2,Fiber optic,0,0,2,1,1,2,Month-to-month,1,1,103.79795200063617,3039.3781822296905,0.94669823680678,High,1
3087,Male,0,1,1,5,1,0,Fiber optic,0,0,0,2,2,0,Month-to-month,1,2,85.75,470.95,0.8273486037615578,High,1
831,Male,0,0,0,2,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,2,44.982196546411984,105.55791822606119,0.9511097150400198,High,0
2844,Male,0,0,0,33,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,0,70.4,2406.1,0.8492809410779047,High,1
6345,Male,0,0,0,7,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,0,3,33.02467590934241,204.15383375532488,0.918760702162402,High,0
5759,Female,1,1,0,39,1,2,Fiber optic,0,2,2,0,2,2,Month-to-month,1,2,105.65,4284.8,0.8366797738854169,High,2
4837,Male,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,0,83.02956635423834,1798.1989796872417,0.9415797395779528,High,1
982,Female,0,0,0,11,1,0,Fiber optic,0,2,0,0,0,0,Month-to-month,1,2,74.55,824.75,0.47947210436793813,Low,1
3839,Female,0,0,0,5,1,0,DSL,0,2,0,0,0,0,Month-to-month,1,2,51.35,262.3,0.620561313297457,Medium,0
4666,Female,0,0,0,2,1,0,No,1,1,1,1,1,1,One year,0,1,19.3,28.3,0.06465100943625637,Low,0
4855,Male,0,0,0,9,0,1,DSL,0,0,0,0,0,0,Month-to-month,1,2,53.446254598496495,328.972517299821,0.9422999309548734,High,0
4416,Female,0,1,0,66,1,2,Fiber optic,2,2,2,2,0,0,Two year,0,3,96.6,6424.25,0.0491196272661213,Low,2
5204,Male,0,1,1,8,1,0,No,1,1,1,1,1,1,Two year,0,0,19.5,159.35,0.04977185021362203,Low,0
641,Male,0,0,0,35,1,2,Fiber optic,0,0,2,0,2,2,Month-to-month,1,2,100.25,3527.6,0.6249902724325404,Medium,2
4946,Male,0,0,0,8,1,2,Fiber optic,0,0,0,0,2,0,Month-to-month,1,2,87.05,762.1,0.9091597603810352,High,1
5359,Male,1,0,0,2,1,0,DSL,1,2,0,0,0,0,Month-to-month,0,2,53.96614730279805,106.24978604244707,0.9102724703296828,High,1
3347,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,2,69.66683767601636,69.66683767601636,0.9491262924581247,High,1
2316,Male,0,1,0,59,1,2,DSL,0,0,0,0,0,1,One year,0,1,84.18423628799107,5062.737079998434,0.8971653419656328,High,2
2789,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,20.6,20.6,0.5392062464354271,Medium,0
4892,Female,0,0,1,60,1,2,DSL,2,0,2,2,2,2,Two year,1,2,84.95,4984.85,0.04730918848538527,Low,2
1723,Female,0,0,0,1,1,0,Fiber optic,0,0,0,0,2,0,Month-to-month,1,2,79.5,79.5,0.9374105065877186,High,1
46,Male,0,0,0,14,1,0,DSL,0,2,0,0,0,0,One year,0,1,51.45,727.85,0.058948756831575085,Low,0
5118,Female,0,1,1,24,1,0,DSL,2,2,0,2,0,2,Month-to-month,1,1,70.3,1706.45,0.06684743234652984,Low,1
2507,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,20.35,20.35,0.33024872535953487,Low,0
5748,Female,0,1,1,48,1,2,Fiber optic,2,2,2,2,2,2,Two year,0,1,111.8,5443.65,0.0594404028186537,Low,2
3657,Male,0,0,0,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,3,46.0,193.6,0.5325028093888703,Medium,0
3828,Female,1,1,0,32,1,0,Fiber optic,0,0,0,0,0,2,Month-to-month,1,1,80.3,2483.05,0.5118470451153653,Medium,1
3744,Male,0,0,0,4,0,0,DSL,0,1,0,0,1,0,Month-to-month,1,0,60.67055303369986,201.24248314743465,0.9524528911162896,High,1
1084,Female,0,0,0,7,1,2,Fiber optic,0,0,2,0,2,0,Month-to-month,1,2,90.45,593.45,0.8343032627161447,High,1
3658,Female,0,0,0,22,1,2,Fiber optic,0,2,0,0,0,0,Month-to-month,1,3,78.85,1600.25,0.22650155237127112,Low,1
5519,Female,0,0,0,3,0,1,DSL,0,0,0,0,0,0,Month-to-month,1,2,36.69870680616268,77.3863566679284,0.9416698424551792,High,0
4282,Female,0,0,0,5,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,69.7,316.9,0.8635489013877684,High,1
5525,Male,0,1,1,15,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,2,29.3904614719067,410.9109787228319,0.6347098190817991,Medium,0
6701,Male,0,0,0,36,1,0,No,1,1,1,1,1,1,One year,1,0,19.25,679.8,0.049298993884344264,Low,0
1605,Male,0,0,0,55,1,0,DSL,2,0,0,0,0,0,Month-to-month,1,1,50.55,2832.75,0.11677674230163394,Low,2
5056,Male,0,1,0,17,1,2,Fiber optic,2,0,0,0,0,0,Month-to-month,0,2,78.9,1348.95,0.6757883677555426,Medium,1
6987,Female,0,0,1,28,1,0,DSL,0,2,0,2,0,0,One year,1,1,54.4,1516.6,0.05839887951253817,Low,0
337,Female,0,1,0,24,1,0,DSL,2,0,0,2,2,2,One year,0,0,74.4,1712.9,0.0803810259267539,Low,1
298,Female,0,0,0,40,1,2,Fiber optic,0,2,0,0,0,0,Month-to-month,1,1,85.18326902342058,3382.077580462718,0.7661492281891703,Medium,2
4935,Male,0,1,1,70,1,2,No,1,1,1,1,1,1,Two year,0,3,24.05,1764.75,0.046927608198600194,Low,0
3114,Male,1,0,0,8,1,0,Fiber optic,0,0,2,0,0,0,Month-to-month,1,0,74.05,600.15,0.759001782687523,Medium,1
4176,Male,0,1,0,49,1,2,DSL,2,2,2,0,0,2,One year,0,2,71.8,3472.05,0.055375224103581165,Low,2
4762,Male,1,1,0,64,1,2,Fiber optic,0,2,1,0,1,2,Month-to-month,1,1,97.26319534854015,6266.106163278385,0.9330921814207263,High,2
4582,Female,0,1,0,7,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,1,89.57544140579046,670.2981580043854,0.9523443405176024,High,1
3131,Male,1,0,0,6,1,0,Fiber optic,0,0,2,0,0,0,Month-to-month,0,2,74.4,434.1,0.8154679965296908,High,1
6481,Female,0,1,0,13,0,1,DSL,2,0,0,2,2,2,Month-to-month,1,2,54.45,706.85,0.42740203404340643,Low,0
3250,Female,0,0,0,16,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,2,49.68088654026856,777.5540737678281,0.6733271250112759,Medium,0
4974,Male,0,0,0,19,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,1,50.19235729883088,646.6281801472676,0.9485053655360967,High,0
2205,Male,0,1,1,47,1,2,Fiber optic,0,0,0,0,2,0,Month-to-month,1,0,88.4469757464167,4137.763518821522,0.26649046539406784,Low,2
1215,Male,0,0,0,1,1,0,DSL,2,0,0,0,0,0,Month-to-month,1,1,48.6,48.6,0.1725422910076938,Low,0
1069,Female,0,1,1,19,1,0,No,1,1,1,1,1,1,One year,0,3,19.8,344.5,0.05117956325348232,Low,0
5531,Female,0,1,0,5,0,1,DSL,0,0,0,0,0,0,Month-to-month,1,2,24.95,100.4,0.6687682908760322,Medium,0
5716,Female,0,0,0,16,1,0,Fiber optic,2,0,0,0,2,2,Month-to-month,1,2,94.25,1483.25,0.4233273022697532,Low,1
945,Male,0,0,0,48,1,2,No,1,1,1,1,1,1,One year,0,0,24.35,1133.7,0.05312329774391002,Low,0
6558,Female,0,1,0,72,1,2,DSL,0,2,2,2,2,2,Two year,0,0,85.95,6151.9,0.05100768433202561,Low,2
3459,Female,1,1,1,56,1,2,Fiber optic,2,0,2,0,2,2,One year,1,0,104.55,5794.65,0.311288311313723,Low,2
1432,Female,0,0,0,1,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,21.1,21.1,0.2554073812743661,Low,0
6928,Male,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,1,80.48868286877065,450.9972552407496,0.9486448827638748,High,1
6432,Female,0,1,0,13,1,2,Fiber optic,0,0,0,0,0,2,Month-to-month,1,2,89.91005606917108,1183.7135936369514,0.9048805427411758,High,1
4584,Female,0,1,1,36,1,0,No,1,1,1,1,1,1,Two year,0,1,19.45,754.5,0.04739262332948996,Low,0
2965,Male,1,1,0,17,1,2,Fiber optic,2,0,2,0,0,0,Month-to-month,1,0,85.35,1463.45,0.3794194706165989,Low,1
2866,Female,0,1,0,20,1,0,No,1,1,1,1,1,1,One year,0,3,20.65,417.5,0.05088598906277457,Low,0
5691,Female,0,1,0,40,0,1,DSL,2,2,2,0,0,0,One year,1,2,42.35,1716.45,0.06766235216638251,Low,0
2414,Female,0,1,1,15,1,0,DSL,0,2,2,2,0,2,Month-to-month,1,3,69.5,1071.4,0.1066322204051575,Low,1
4098,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,70.910301880078,132.0627059660862,0.948602685460026,High,1
1608,Female,0,0,0,27,1,0,No,1,1,1,1,1,1,Two year,0,1,20.35,531.6,0.046948720937865576,Low,0
1109,Male,0,1,0,42,0,1,DSL,0,2,0,2,0,0,One year,0,3,33.55,1445.3,0.05786812925600705,Low,0
6591,Male,0,1,0,72,1,2,DSL,2,2,2,0,2,2,Two year,1,1,82.65,5919.35,0.049789711028394634,Low,2
2729,Male,0,0,1,1,1,0,DSL,0,0,2,0,0,2,Month-to-month,0,2,59.2,59.2,0.6976009677965604,Medium,1
5487,Female,0,1,0,51,0,1,DSL,0,2,0,0,0,0,Month-to-month,1,1,30.05,1529.45,0.3283391986594968,Low,0
1135,Female,0,0,0,27,1,2,DSL,0,0,0,0,0,0,Month-to-month,0,3,49.0,1291.35,0.0700575920443658,Low,0
6083,Female,1,1,1,66,1,2,DSL,2,2,2,2,2,0,Two year,0,1,79.4,5154.6,0.052494015660778194,Low,2
2443,Male,0,1,1,71,1,2,DSL,2,2,2,2,2,2,Two year,1,1,90.55,6239.05,0.047780828276777446,Low,2
1850,Female,1,0,0,9,1,0,Fiber optic,0,0,0,0,0,2,Month-to-month,1,2,79.55,718.55,0.7398546626379241,Medium,1
345,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,2,70.26011179632012,70.26011179632012,0.9345832025885575,High,1
2327,Female,1,1,0,72,1,2,Fiber optic,0,2,0,0,2,2,One year,1,1,97.25,7133.1,0.08084643540001925,Low,2
3327,Male,0,0,0,1,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,2,59.594728504214366,59.594728504214366,0.9505654716738581,High,1
2822,Male,0,1,1,61,1,2,No,1,1,1,1,1,1,Two year,1,3,24.1,1551.6,0.046876133170858245,Low,0
4757,Male,0,0,0,7,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,74.9,541.15,0.8031611416745331,High,1
441,Female,1,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,70.65,293.85,0.8759280845244756,High,1
5739,Male,1,0,0,71,1,2,Fiber optic,0,0,2,0,2,2,Two year,0,0,104.05,7413.55,0.06610484009768554,Low,2
2150,Male,0,0,0,11,1,2,Fiber optic,2,0,0,0,0,0,Month-to-month,1,0,79.0,929.3,0.46616801121014034,Low,1
1394,Male,0,0,0,7,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,0,76.62532584908966,504.8026738069133,0.949616143888679,High,1
5743,Male,0,0,0,19,1,0,DSL,0,0,0,0,0,2,Month-to-month,1,2,56.2,1093.4,0.7182092899511218,Medium,0
2622,Female,0,0,0,24,1,2,Fiber optic,0,2,2,0,0,0,Month-to-month,1,0,84.85,2048.8,0.5703499070066483,Medium,1
3981,Male,0,0,0,69,1,2,Fiber optic,0,1,2,0,2,2,Month-to-month,1,1,105.2104733033575,7398.408850564952,0.9484370988552754,High,2
152,Male,0,0,0,72,1,0,Fiber optic,2,2,2,2,2,2,Two year,1,2,109.9,7624.2,0.05648765822177339,Low,2
3264,Female,0,0,0,54,0,1,DSL,2,2,0,0,0,2,Two year,0,0,46.2,2431.95,0.05051356412156026,Low,0
999,Male,0,0,0,10,1,2,Fiber optic,0,0,0,2,2,2,Month-to-month,1,2,98.5,1058.25,0.938658236844479,High,1
240,Female,0,0,0,2,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,19.35,46.35,0.18921985267882993,Low,0
3943,Female,0,1,1,27,1,0,Fiber optic,2,2,0,0,0,0,One year,1,1,80.65,2209.75,0.05725254211370084,Low,1
2487,Male,0,0,0,24,1,2,Fiber optic,2,0,0,2,0,0,Month-to-month,1,2,84.35,1938.05,0.12213654146818766,Low,1
868,Female,0,1,0,64,1,2,Fiber optic,0,1,2,0,2,2,Month-to-month,1,1,102.54058195824052,6691.030516378706,0.948806324591356,High,2
1611,Female,0,1,0,42,1,2,Fiber optic,2,0,2,0,0,2,Month-to-month,1,2,94.4,4014.6,0.2978068096343762,Low,2
4238,Male,0,1,0,18,1,2,Fiber optic,0,0,0,0,0,1,Month-to-month,1,2,84.04512526593155,1439.1550301776851,0.9451670241557342,High,1
25,Male,0,1,1,1,0,1,DSL,2,0,0,0,0,0,Month-to-month,0,0,30.5,30.5,0.45186275630162753,Low,0
4507,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,73.86866471618605,73.86866471618605,0.9492463998012031,High,1
4041,Male,0,1,0,4,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,19.6,93.45,0.13923978377255933,Low,0
2615,Female,0,1,0,6,1,2,Fiber optic,0,0,0,0,2,0,Month-to-month,1,2,82.85,460.25,0.8308425790161857,High,1
6177,Female,0,1,1,5,1,0,No,1,1,1,1,1,1,One year,0,3,20.1,85.1,0.05072284763877608,Low,0
6130,Female,0,0,0,52,1,0,Fiber optic,0,0,2,0,0,2,Month-to-month,1,1,83.8,4331.4,0.326314186651677,Low,2
529,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,2,45.975473685566826,62.974877040190364,0.9509848170649705,High,0
5273,Female,0,0,0,38,1,2,DSL,2,2,2,2,0,0,Month-to-month,0,2,69.95,2657.55,0.08186980298799651,Low,1
6655,Male,0,1,1,70,1,0,DSL,2,0,0,2,2,2,Two year,0,1,75.35,5437.75,0.04610321649696793,Low,2
53,Female,0,0,0,40,1,2,Fiber optic,0,2,2,0,2,2,Month-to-month,1,1,104.5,4036.85,0.3579333607688733,Low,2
1463,Male,0,1,0,69,1,2,Fiber optic,0,2,2,1,2,2,One year,1,2,109.98533401578092,7622.659704812756,0.9365561992219947,High,2
2785,Male,0,1,0,43,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,82.81100421074939,3373.3970211751152,0.9196769627453095,High,2
2535,Male,0,1,0,58,1,2,DSL,0,2,0,2,0,0,Two year,1,1,59.9,3505.1,0.05246257238823451,Low,2
4040,Female,0,1,0,71,1,0,DSL,2,0,2,2,2,2,Two year,1,2,82.55,5832.65,0.04681257740878753,Low,2
5237,Male,0,0,0,6,1,2,Fiber optic,0,0,0,0,0,0,Month-to-month,0,2,80.26534296502236,472.8289960998818,0.8956092069145332,High,1
2399,Female,0,0,0,68,1,2,DSL,2,2,2,0,0,2,One year,1,1,76.9,5023.0,0.06273146250368648,Low,2
7005,Female,0,1,0,69,0,1,DSL,0,2,2,2,2,2,One year,1,1,60.8,4263.4,0.052211431271805955,Low,2
5730,Female,0,1,0,65,1,2,Fiber optic,2,2,2,0,0,0,One year,0,2,89.75,5769.6,0.06250052557883047,Low,2
1772,Male,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,2,24.92573911655653,66.9603836936204,0.9248779488421177,High,0
1868,Male,0,0,1,8,1,0,No,1,1,1,1,1,1,Month-to-month,0,3,20.05,163.6,0.07270173495016248,Low,0
3487,Male,0,0,0,4,1,1,DSL,0,1,0,0,0,1,Month-to-month,0,2,84.1745884289014,353.42627570216337,0.9527246095277647,High,1
6230,Male,0,1,0,35,1,1,Fiber optic,1,1,0,1,2,0,Month-to-month,1,0,100.004310076043,3647.429198181028,0.9527746222819474,High,2
3802,Male,0,1,0,71,1,2,Fiber optic,0,2,2,0,2,2,Two year,1,0,105.15,7555.0,0.08617968481498489,Low,2
3916,Female,0,1,1,25,1,0,Fiber optic,0,0,0,2,2,0,Month-to-month,0,2,85.9,2199.05,0.21281294102486925,Low,1
1931,Male,0,0,0,32,1,2,Fiber optic,0,0,2,0,2,2,Month-to-month,1,2,101.35,3334.9,0.6065619942633947,Medium,2
4137,Male,0,1,0,5,1,0,Fiber optic,0,1,0,0,0,2,Month-to-month,1,2,85.05192092142497,507.3681149164633,0.9486044865557827,High,1
6227,Female,0,1,0,68,0,1,DSL,2,0,2,0,2,2,Two year,1,0,54.1,3794.5,0.04788495532842733,Low,2
6467,Male,0,0,0,10,1,2,Fiber optic,2,0,0,0,2,2,Month-to-month,1,2,98.7,973.25,0.9421229868945624,High,1
4611,Female,0,1,1,38,1,0,DSL,2,0,2,2,2,2,Two year,0,1,81.0,3084.9,0.04740738007737287,Low,2
6405,Male,0,0,0,54,1,2,Fiber optic,0,2,1,1,2,1,Month-to-month,0,1,110.8659821490603,6013.950398910673,0.952269501387902,High,2
5681,Male,0,0,0,38,1,0,Fiber optic,2,1,0,0,0,0,Month-to-month,1,1,84.21855086287626,3259.852430540035,0.9208131567211381,High,2
4703,Male,0,0,0,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,1,70.0,2416.1,0.7402539416128314,Medium,1
4124,Female,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,2,73.58137443774721,73.58137443774721,0.949114683383302,High,1
627,Male,0,0,0,3,1,0,Fiber optic,0,2,0,0,2,0,Month-to-month,0,2,83.75,247.25,0.7489057382279027,Medium,1
4820,Male,0,0,0,46,1,2,Fiber optic,1,2,2,0,2,0,Month-to-month,1,1,99.933134391053,4492.240999046851,0.9190172299595673,High,2
2317,Female,1,0,0,14,1,2,Fiber optic,0,0,0,0,2,2,Month-to-month,1,2,95.6,1273.3,0.8786307102686302,High,1
66,Female,0,1,1,16,1,2,Fiber optic,0,0,2,0,2,0,Month-to-month,1,0,90.8,1442.2,0.2241238194543028,Low,1
5710,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,2,0,Month-to-month,1,2,79.65,79.65,0.9360166760502614,High,1
2573,Female,0,1,0,2,1,0,Fiber optic,0,0,2,2,0,1,Month-to-month,0,1,85.61324134988028,250.297929971325,0.9252102429284204,High,1
4818,Male,0,0,0,66,1,2,Fiber optic,0,1,0,0,2,2,Two year,0,0,101.06911568544598,6715.672798554727,0.1054092567441303,Low,2
466,Female,0,1,0,15,1,2,Fiber optic,0,0,2,0,2,2,Month-to-month,1,2,101.1,1504.05,0.9061977792640072,High,1
1906,Female,0,0,0,21,0,1,DSL,0,2,0,2,0,0,Month-to-month,1,3,36.0,780.15,0.07618453212182981,Low,0
1556,Male,0,0,0,3,1,2,Fiber optic,1,0,0,0,1,1,Month-to-month,1,1,90.12322256972894,317.88518272410784,0.9516226884330982,High,1
6148,Female,1,1,0,49,1,2,Fiber optic,1,0,2,0,2,0,Month-to-month,1,0,95.5202448814813,4784.006225642544,0.9128927741097019,High,2
3462,Female,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,1,54.89128705861975,191.58162545480985,0.9284483420258584,High,1
6520,Male,0,0,0,13,1,2,DSL,0,0,0,0,0,0,Month-to-month,1,1,72.87454889106746,896.9988035231147,0.9451289816441018,High,1
1406,Male,0,0,0,34,0,1,DSL,0,0,0,0,0,0,Month-to-month,1,1,67.3875050596202,2180.2109190403808,0.9491741744140257,High,1
5654,Female,0,1,1,49,0,1,DSL,2,0,0,0,0,2,Month-to-month,1,2,39.2,1838.15,0.071698315798594,Low,0
737,Female,0,1,0,38,1,0,No,1,1,1,1,1,1,Two year,0,0,20.4,743.5,0.04783324038934571,Low,0
3276,Male,0,0,0,3,1,0,No,1,1,1,1,1,1,Month-to-month,0,2,19.55,61.05,0.4261001323063834,Low,0
1407,Male,0,0,0,6,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,3,69.25,418.4,0.29427001968966776,Low,1
954,Female,0,0,0,7,1,0,No,1,1,1,1,1,1,Month-to-month,1,3,18.95,130.55,0.13826863671997577,Low,0
5082,Female,1,0,0,13,1,0,Fiber optic,0,0,0,0,2,2,Month-to-month,1,2,90.5,1201.15,0.7973952089352012,Medium,1
3212,Male,1,1,0,20,1,0,Fiber optic,0,0,0,0,2,2,One year,1,0,91.0,1859.5,0.25226069052968736,Low,1
5243,Male,0,1,0,18,1,0,Fiber optic,2,0,0,0,0,0,Month-to-month,0,2,74.8,1438.05,0.6296933252005892,Medium,1
4279,Male,0,0,0,24,0,1,DSL,0,2,2,0,2,2,Month-to-month,1,1,54.15,1240.25,0.17410669571484452,Low,0
4841,Male,0,0,0,20,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,0,0,88.64324494741393,1828.1194264512778,0.9526184621365126,High,1
2853,Female,1,1,0,30,1,2,DSL,0,0,2,0,2,2,Two year,0,2,74.85,2181.75,0.05082696954329546,Low,1
